,success,steps,cumulated_reward
0,False,600,-600
,success,steps,cumulated_reward
0,False,600,-575
,success,steps,cumulated_reward
0,False,600,0
,success,steps,cumulated_reward
0,False,600,-17
,success,steps,cumulated_reward
0,False,600,-591
,success,steps,cumulated_reward
0,False,600,-474
,success,steps,cumulated_reward
0,True,48,-34
,success,steps,cumulated_reward
0,True,211,-153
,success,steps,cumulated_reward
0,True,28,-25
,success,steps,cumulated_reward
0,False,600,-65
