,success,steps,cumulated_reward
0,False,568,-520
,success,steps,cumulated_reward
0,False,600,-559
,success,steps,cumulated_reward
0,False,600,-578
,success,steps,cumulated_reward
0,False,600,-588
,success,steps,cumulated_reward
0,False,578,-531
,success,steps,cumulated_reward
0,False,424,-370
,success,steps,cumulated_reward
0,False,397,-341
,success,steps,cumulated_reward
0,False,486,-433
,success,steps,cumulated_reward
0,False,600,-593
,success,steps,cumulated_reward
0,False,600,-591
